name,album,artist,release_date,length,popularity,acousticness,danceability,valence,key,energy,instrumentalness,liveness,loudness,speechiness,mode,tempo,time_signature
Out The Fire (At The Hotel) - Radio Edit,Out The Fire (At The Hotel),Franky Rizardo,2021-06-18,214687,53,0.15,0.849,0.541,11,0.912,5.92e-05,0.198,-6.364,0.321,0,128.03,4
I Miss Having Someone To Talk To,I Miss Having Someone To Talk To,Folamour,2020-05-08,223742,49,0.25,0.761,0.889,9,0.754,0.0264,0.068,-7.223,0.0449,0,113.997,4
Move Out the Way - Radio Edit,Coffee in the Morning EP,Dam Swindle,2020-06-05,229987,28,0.00661,0.789,0.716,9,0.884,0.53,0.186,-8.125,0.055,0,123.014,4
Tokyo,On a Different Page,1000 Beasts,2020-07-17,235752,33,0.188,0.744,0.838,0,0.341,0.157,0.104,-16.753,0.115,1,112.919,4
Spice Run,Spice Run,Dam Swindle,2021-02-19,349972,0,0.00562,0.795,0.295,7,0.765,0.781,0.0622,-9.492,0.0998,1,127.01,4
19 - Josh Butler Remix,19,Piem,2021-07-16,186689,37,0.00205,0.817,0.72,11,0.687,0.777,0.0685,-7.272,0.0786,0,125.992,4
Walking Away,Walking Away,Loods,2019-07-12,181426,38,0.000814,0.671,0.725,9,0.872,0.102,0.352,-7.095,0.0402,1,127.988,4
So Sweet,So Sweet,Thomaz Krauze,2019-05-27,382000,32,0.00567,0.811,0.957,0,0.831,0.716,0.0295,-6.562,0.0942,1,124.012,4
Fanfa,Fanfa,Athlete Whippet,2021-05-21,290740,0,0.00315,0.66,0.862,10,0.925,0.805,0.0634,-9.596,0.045,0,122.522,4
Desire,13th Hour Vol. 4,Swales,2020-06-05,354098,0,0.00152,0.739,0.666,11,0.6,0.881,0.0667,-9.075,0.0479,0,123.986,4
Electric Drama,Electric Drama,Lovers,2019-07-26,378136,34,0.00102,0.646,0.589,7,0.855,0.141,0.126,-8.69,0.0415,0,121.993,4
What You Mean to Me,Free Fall,CINTHIE,2021-07-09,384960,25,0.0101,0.798,0.325,1,0.942,0.945,0.0513,-9.461,0.0835,0,125.012,4
Hot Summer Love,Hot Summer Love,Jordan Astra,2019-07-01,254072,0,0.118,0.763,0.827,9,0.596,0.00177,0.123,-5.756,0.0538,0,103.982,4
Desire,Desire,Froman,2020-07-21,230281,34,0.0683,0.67,0.175,0,0.834,0.914,0.0743,-7.457,0.0417,0,122.004,4
NYC Dirty Talks,JAH Love,Black Loops,2019-05-17,383500,0,0.0241,0.892,0.495,8,0.579,0.821,0.0804,-8.791,0.108,0,125.988,4
Ho Chi Min,Trips #2: Vietnam,Red Axes,2019-05-24,440341,0,0.159,0.765,0.53,2,0.83,0.439,0.0681,-6.768,0.0517,1,118.002,4
Like The Sun - Radio Edit,Like The Sun,Ross Couch,2020-06-18,197000,34,0.00966,0.657,0.509,6,0.956,0.000223,0.0725,-5.194,0.0762,0,120.051,4
Rushing Back,Rushing Back,Infinity Ink,2019-02-01,224516,29,0.00299,0.771,0.494,7,0.652,0.0219,0.0963,-9.422,0.0463,1,124.018,4
I Discover,I Discover,Felix Da Housecat,2021-03-26,155750,35,0.00329,0.673,0.655,11,0.895,0.21,0.16,-6.987,0.0553,0,126.027,4
Dance baby oh,Dance baby oh / Ko sar ra di ep,Basti Grub,2019-06-28,407960,27,0.00671,0.793,0.581,6,0.661,0.121,0.121,-7.077,0.0699,0,124.005,4
This Moment,This Moment,tade kop,2020-06-12,476160,28,0.0395,0.801,0.517,8,0.34,0.882,0.0918,-15.904,0.0903,1,125.006,4
Hydrate,Hydrate EP,Chaos In The CBD,2019-07-26,382572,30,0.00852,0.705,0.0685,2,0.654,0.868,0.107,-10.782,0.0461,1,118.001,4
For A Fool,For A Fool,Storm Queen,2021-02-05,180918,29,0.000453,0.765,0.746,5,0.656,0.393,0.0335,-7.286,0.0356,0,123.042,4
Give You Up,New Leaf,Bantum,2021-05-25,283636,36,0.00324,0.744,0.595,7,0.784,0.872,0.128,-7.852,0.0489,0,109.995,4
Satisfy Your Fantasy,Satisfy Your Fantasy,CINTHIE,2020-05-27,424119,0,0.00138,0.608,0.452,6,0.73,0.856,0.204,-10.97,0.0423,0,127.02,4
Ritmo 6,Tannin,Christian S,2019-07-19,299776,25,0.0136,0.805,0.366,6,0.514,0.909,0.0803,-13.641,0.0658,1,123.994,4
Illusion,Illusion,Mangabey,2020-06-17,345346,2,0.00236,0.799,0.638,7,0.399,0.599,0.0439,-13.061,0.0562,0,125.037,4
Cruel Summer - Part I (feat. Zampera & Muttofunk),Cruel Summer (feat. Zampera & Muttofunk),North of Loreto,2019-06-21,185514,31,0.00457,0.808,0.615,1,0.355,0.851,0.0881,-12.027,0.047,1,114.981,4
LoMhlaba - Original Mix,LoMhlaba EP,Cee ElAssaad,2020-06-19,472904,33,0.00171,0.698,0.257,1,0.525,0.503,0.0309,-11.542,0.0508,0,119.986,4
Lela And Mari,Travel Stories,Tilman,2019-07-26,372888,26,4.58e-05,0.775,0.456,7,0.843,0.925,0.239,-7.699,0.0394,0,124.009,4
Dizzy (Joe Hertz Remix),Dizzy (Joe Hertz Remix),Tim Atlas,2019-02-22,239603,0,0.0383,0.866,0.205,5,0.559,0.0394,0.343,-9.755,0.0593,0,120.984,4
Point One,Point One,Demi Riquísimo,2019-08-09,275500,26,0.000268,0.674,0.47,10,0.905,0.921,0.0876,-8.39,0.0413,0,120.01,4
Welcome To Organic,Mount Liberation Unlimited,Mount Liberation Unlimited,2019-05-31,299467,33,0.0046,0.72,0.517,0,0.878,0.511,0.146,-10.375,0.0678,1,117.849,4
