name,album,artist,release_date,length,popularity,acousticness,danceability,valence,key,energy,instrumentalness,liveness,loudness,speechiness,mode,tempo,time_signature
Lava,Lately EP,Still Woozy,2019-05-03,157303,59,0.304,0.62,0.67,1,0.616,0.00954,0.264,-10.071,0.143,1,169.139,4
Prom,Ctrl,SZA,2017-06-09,196133,63,0.0639,0.805,0.225,1,0.702,0.0,0.123,-4.877,0.0887,1,120.048,4
Back Pocket,Thrill of the Arts,Vulfpeck,2015-10-09,181259,60,0.478,0.839,0.89,2,0.585,0.00281,0.0435,-7.738,0.153,1,89.821,4
Stargazing,Chip Chrome & The Mono-Tones (Deluxe),The Neighbourhood,2020-12-11,217026,74,0.00304,0.512,0.367,0,0.483,0.0011,0.12,-7.798,0.0298,1,160.009,4
its alright :),its alright :),Kevin Walkman,2021-08-20,202035,57,0.0972,0.617,0.819,3,0.789,0.0,0.243,-4.956,0.223,1,158.052,4
Mask Off (Feelings),SG8*,Duckwrth,2021-09-03,186506,48,0.239,0.636,0.544,2,0.537,0.0121,0.141,-6.235,0.193,1,166.022,4
Diddy (feat. The Neptunes),The Saga Continues...,Diddy,2001,234773,47,0.384,0.797,0.962,6,0.847,0.000388,0.0566,-1.79,0.237,0,100.178,4
"F**kin' Problems (feat. Drake, 2 Chainz & Kendrick Lamar)",LONG.LIVE.A$AP (Deluxe Version),A$AP Rocky,2013-01-11,233786,0,0.0208,0.869,0.668,1,0.687,1e-06,0.114,-6.816,0.263,1,96.006,4
STAY UP,STAY UP / SWEET,Stevedreez,2021-05-14,229765,48,0.000592,0.803,0.441,0,0.319,0.0154,0.103,-10.736,0.154,0,110.007,4
Go Away,Go Away,Omar Apollo,2021-07-08,207346,56,0.0426,0.634,0.369,5,0.568,1.85e-06,0.456,-7.757,0.0354,0,123.885,4
FORCE OF HABIT,BOY ANONYMOUS,Paris Texas,2021-05-14,244000,55,0.0245,0.662,0.477,10,0.444,0.000323,0.0947,-10.417,0.0362,0,94.985,4
When I Get There,Invincible EP,Big Wild,2017-02-10,220000,61,0.000192,0.693,0.13,0,0.488,0.588,0.131,-7.17,0.0367,1,96.015,4
Dark Red,Dark Red,Steve Lacy,2017-02-20,173104,85,0.449,0.603,0.775,6,0.783,7.96e-06,0.119,-4.023,0.062,1,172.041,4
Streets,Hot Pink,Doja Cat,2019-11-07,226986,82,0.21,0.749,0.189,11,0.463,0.0382,0.338,-8.433,0.0842,1,90.035,4
Antidote,A Collection of Fleeting Moments and Daydreams,Orion Sun,2020-01-06,169822,57,0.173,0.645,0.452,1,0.786,0.0,0.137,-3.995,0.188,1,81.917,4
Swing & A Miss,Cowboy Tears,Oliver Tree,2022-02-18,179264,59,0.00253,0.609,0.493,9,0.475,0.0,0.115,-7.725,0.025,1,95.024,4
NEW DORP. NEW YORK,Wonder Where We Land,SBTRKT,2014-10-07,180575,34,0.00178,0.844,0.548,0,0.438,0.00119,0.144,-10.564,0.264,1,119.008,4
THE BOTTOM,HEATWAVE,MICHELLE,2018-09-04,219833,53,0.00326,0.747,0.843,9,0.614,0.561,0.185,-6.759,0.0256,0,110.001,4
soft spot,soft spot,piri,2021-06-04,219529,0,0.0228,0.647,0.457,7,0.656,0.0212,0.148,-7.828,0.0536,1,169.967,4
Pop Star,Pop Star,Coco & Clair Clair,2020-12-18,184222,63,0.203,0.891,0.938,0,0.67,0.00273,0.11,-7.256,0.135,1,128.046,4
Bad Dream Baby,Bad Dream Baby,Hippo Campus,2021-06-15,178150,59,0.089,0.654,0.961,4,0.717,0.00148,0.0596,-6.564,0.0416,1,159.963,4
Marigold,I've Got Some Living To Do,Jelani Aryeh,2021-07-30,243113,48,0.207,0.781,0.623,4,0.556,1.45e-05,0.125,-8.329,0.0641,1,130.993,4
All My Girls Like To Fight,All My Girls Like To Fight,Hope Tala,2020-09-25,232712,55,0.258,0.853,0.531,4,0.698,0.0127,0.193,-4.187,0.0447,0,122.009,4
bad dream,bad dream,reptilelegit,2022-01-21,173113,33,0.403,0.795,0.372,9,0.396,0.00311,0.0977,-10.184,0.0546,1,114.006,4
seaside_demo,seaside_demo,SEB,2021-05-17,132000,74,0.355,0.706,0.86,0,0.824,0.000133,0.111,-7.959,0.0694,1,94.98,4
Trouble,Trouble,Joy Crookes,2021-10-12,184015,43,0.348,0.608,0.702,11,0.613,0.0,0.187,-5.221,0.277,1,168.307,4
Lose My Cool (feat. NLE Choppa),Lose My Cool,070 Shake,2021-12-03,190507,52,0.373,0.762,0.723,0,0.633,0.0,0.0729,-5.934,0.0676,0,132.978,4
