name,album,artist,release_date,length,popularity,acousticness,danceability,valence,key,energy,instrumentalness,liveness,loudness,speechiness,mode,tempo,time_signature
Two Thousand and Seventeen,New Energy,Four Tet,2017-09-29,252255,55,0.327,0.551,0.498,2,0.469,0.161,0.0939,-8.393,0.0296,1,75.495,4
The Feeling (Of Warmth And Beauty),Virtual State,Richard H. Kirk,1994-01-31,368000,33,0.906,0.213,0.359,7,0.387,0.963,0.0912,-18.883,0.035,1,87.573,1
Sleep Sound,Girl/Sleep Sound,Jamie xx,2014-05-05,383309,48,0.352,0.759,0.147,5,0.536,0.913,0.0847,-11.7,0.0626,0,118.109,4
Manila,Portraits Outtakes,Maribou State,2016-01-22,192533,51,0.312,0.715,0.345,6,0.612,0.905,0.324,-7.865,0.0378,0,124.022,4
Moments In Love,Late Night Tales: Floating Points,Floating Points,2019-03-29,563427,38,0.906,0.397,0.165,0,0.0536,0.924,0.0903,-28.425,0.0297,0,72.158,1
While You Doooo,Ardour,Teebs,2010,91010,49,0.268,0.829,0.684,10,0.9,0.689,0.131,-6.575,0.238,0,93.764,4
The Colour In Anything,The Colour In Anything,James Blake,2016-05-05,213620,38,0.979,0.393,0.12,5,0.0791,0.0325,0.0967,-13.342,0.0457,1,135.491,4
Half Hour Verve,Fourth Wall,Harvey Causon,2020-06-26,245123,42,0.78,0.486,0.133,3,0.324,0.0451,0.105,-9.455,0.0515,0,116.014,4
Of A Vessel,Pop Ambient 2021,Various Artists,2020-11-27,271115,28,0.974,0.244,0.0344,2,0.0392,0.918,0.088,-23.394,0.0479,1,136.397,3
Natura Sophia,Natura Sophia,Isaac Symonds,2021-01-14,243414,0,0.684,0.224,0.0361,6,0.195,0.909,0.0996,-24.149,0.0398,1,115.064,4
Inspirit,Healing Is A Miracle,Julianna Barwick,2020-07-10,252735,47,0.951,0.168,0.0388,11,0.366,0.936,0.11,-11.738,0.0311,1,88.995,4
Holding Hands,Holding Hands,Liam Mour,2022-01-28,170420,31,0.578,0.642,0.557,0,0.366,0.887,0.0827,-11.839,0.0419,1,118.997,4
Soft Meadow,Six Songs for Invisible Gardens,Green-House,2020-01-15,328000,0,0.989,0.323,0.0985,10,0.087,0.808,0.11,-25.831,0.0962,1,75.932,3
Walking Flames,Karma & Desire,Actress,2020-10-23,250383,40,0.824,0.677,0.077,10,0.505,0.243,0.219,-12.274,0.0508,1,117.259,4
Time Moves Slow,IV,BADBADNOTGOOD,2016-01-01,273866,2,0.513,0.627,0.335,11,0.379,0.0226,0.1,-10.645,0.0496,0,139.954,4
Saccade,Dissolvi,Steve Hauschildt,2018-08-03,249534,0,0.29,0.516,0.807,6,0.449,0.954,0.11,-15.192,0.0304,0,98.009,4
Camille,Because of a Flower,Ana Roxanne,2020-11-13,304144,37,0.813,0.627,0.784,10,0.321,0.914,0.116,-18.837,0.0521,0,169.046,4
Jaded,Reality Testing,Lone,2014-06-16,289082,49,0.738,0.642,0.0869,1,0.286,0.737,0.105,-19.865,0.0389,1,94.998,4
I Will Make Room for You - Four Tet Remix,I Will Make Room for You (Four Tet Remix),Kaitlyn Aurelia Smith,2017-11-08,497500,0,0.108,0.662,0.731,6,0.662,0.892,0.097,-10.18,0.0431,1,120.001,1
My Lights Kiss Your Thoughts Every Moment,Rushing,Lucy Gooch,2020-02-03,136000,0,0.299,0.23,0.0381,5,0.433,0.833,0.263,-13.239,0.0345,1,89.586,4
Marilyn,Love What Survives,Mount Kimbie,2017-09-08,246704,50,0.351,0.271,0.31,0,0.486,0.156,0.0894,-11.956,0.0407,0,179.826,3
Water Music,Ultraviolet,Kelly Moran,2018-11-02,389681,33,0.837,0.258,0.0395,8,0.403,0.945,0.0852,-13.751,0.037,1,99.589,3
Talisman,Encores 2,Nils Frahm,2019-01-25,242000,34,0.821,0.148,0.0364,5,0.00487,0.963,0.358,-26.85,0.0454,0,59.429,5
Flutter,Bend,upsammy,2021-03-01,321000,35,0.00462,0.515,0.624,8,0.691,0.857,0.103,-6.615,0.0325,0,159.978,4
Echo's Answer,The Noise Made By People,Broadcast,2000-03-20,192000,45,0.952,0.212,0.0774,0,0.216,0.804,0.107,-18.373,0.0426,1,80.37,4
Lonely Romance,To You EP,CRi,2021-08-13,342604,42,0.115,0.727,0.313,8,0.771,0.854,0.126,-7.595,0.0499,1,120.002,4
The stars vs creatures,"A flame my love, a frequency",Colleen,2017-10-20,314441,35,0.989,0.737,0.193,8,0.187,0.748,0.104,-19.886,0.0438,1,130.42,3
Stratus,EARS,Kaitlyn Aurelia Smith,2016-04-01,184586,0,0.94,0.492,0.0404,6,0.0696,0.972,0.0635,-21.54,0.0355,0,120.128,4
Shadows,Sorry I Make You Lush,Wagon Christ,2004-06-01,266640,37,0.0231,0.712,0.538,5,0.742,0.694,0.222,-5.665,0.0337,0,116.976,4
aisatsana [102],Syro,Aphex Twin,2014-09-19,321880,52,0.98,0.277,0.0353,4,0.01,0.848,0.131,-32.893,0.0359,0,102.397,4
Core,Equal Amounts Afraid,LA Timpa,2019-12-06,252946,34,0.683,0.426,0.467,0,0.519,0.845,0.0616,-13.985,0.0426,1,174.742,4
Kindness,Kindness,HNNY,2020-01-31,156069,47,0.27,0.668,0.577,1,0.363,0.723,0.0757,-10.755,0.0606,1,86.77,4
Night Owl,Night Owl,Cihangir Aslan,2021-02-05,376082,0,0.884,0.542,0.176,4,0.521,0.914,0.124,-12.566,0.104,0,194.049,4
SHEEP,Green,Hiroshi Yoshimura,2020-03-20,319666,34,0.972,0.452,0.761,2,0.0532,0.778,0.117,-17.046,0.0439,1,168.798,4
You and I,Suddenly,Caribou,2020-02-28,243946,0,0.0648,0.732,0.465,9,0.526,0.121,0.109,-7.973,0.0312,0,111.922,4
runnersz,still slipping vol. 1,Joy Orbison,2021-08-13,140226,39,0.169,0.747,0.461,9,0.388,0.362,0.0894,-14.47,0.0726,0,145.008,4
Immunity,Immunity,Jon Hopkins,2013-06-03,596773,49,0.892,0.434,0.0594,7,0.305,0.942,0.111,-18.173,0.0364,1,139.878,4
Curls,Ribbons,Bibio,2019-04-12,197933,49,0.879,0.497,0.227,9,0.348,0.796,0.722,-10.593,0.0285,1,82.176,4
Love In The Time Of Lexapro,Love In The Time Of Lexapro,Oneohtrix Point Never,2018-11-23,246129,31,0.327,0.124,0.0376,9,0.5,0.166,0.0457,-6.661,0.045,1,177.535,4
No Rise,Acquiesce,TALsounds,2020-05-22,332121,36,0.952,0.163,0.0362,1,0.117,0.86,0.11,-16.94,0.044,1,129.684,4
Faith in Strangers,Faith in Strangers,Andy Stott,2014-11-17,389186,45,0.0286,0.657,0.164,7,0.692,0.894,0.11,-10.121,0.0526,1,136.995,4
Promise,Promise,Jacques Greene,2021-02-24,209806,34,0.794,0.565,0.079,8,0.468,0.905,0.216,-8.959,0.047,0,155.006,4
born slipping,still slipping vol. 1,Joy Orbison,2021-08-13,272093,38,0.415,0.904,0.297,8,0.407,0.131,0.133,-10.507,0.307,1,125.012,4
Emerald and Stone,Small Craft On A Milk Sea,Brian Eno,2010-11-01,132306,52,0.987,0.324,0.0383,11,0.0379,0.907,0.0756,-25.247,0.0554,1,120.169,4
Pack Yr Romantic Mind,Transient Random-Noise Bursts With Announcements (Expanded Edition),Stereolab,1993,306491,44,0.0962,0.538,0.706,7,0.482,0.756,0.126,-11.4,0.026,1,133.527,4
"Trade Winds, White Heat",Radio Amor,Tim Hecker,2003-03-25,262813,33,0.959,0.147,0.0309,11,0.0182,0.983,0.305,-27.676,0.0394,1,105.437,5
acceptance,acceptance,poolsideconvo,2022-01-28,311978,37,0.0555,0.711,0.0639,5,0.733,0.872,0.064,-7.891,0.0393,0,128.024,4
lovers’ carvings,Ambivalence Avenue,Bibio,2009-06-22,238640,53,0.68,0.558,0.427,7,0.47,0.914,0.532,-5.5,0.0316,1,118.06,4
Lost At Sea - Kelly Moran remix,Lost At Sea (Kelly Moran remix),Malibu,2020-12-15,296681,34,0.78,0.161,0.0365,8,0.25,0.956,0.119,-16.787,0.0397,0,130.992,4
Saw You for the First Time,Saw You for the First Time,Laurence Guy,2017-07-28,404630,54,0.000224,0.805,0.714,7,0.529,0.894,0.0844,-12.111,0.0378,0,121.004,4
As Much as Possible,No Home of the Mind,Bing & Ruth,2017-02-17,340276,38,0.937,0.13,0.034,1,0.019,0.889,0.122,-30.574,0.0494,1,71.817,4
KODOMOTACHI,Sakura,Susumu Yokota,1999-07-21,246706,0,0.956,0.688,0.391,1,0.589,0.908,0.114,-9.653,0.0316,0,118.002,4
"An Ending, a Beginning",Other Lights,Dustin O'Halloran,2019-06-28,128773,51,0.977,0.277,0.222,3,0.226,0.897,0.108,-17.855,0.0349,1,137.125,4
Constant Reminder,Tiny Reminders,Two Lone Swordsmen,2000-09-04,90133,29,0.327,0.179,0.179,11,0.373,0.939,0.0987,-17.544,0.0372,1,98.482,5
U,Time Spent Away From U,DJ Seinfeld,2017-11-03,368000,44,0.0447,0.721,0.453,8,0.838,0.749,0.0445,-7.579,0.0428,1,125.999,4
The Kiss,The White Arcades,Harold Budd,1988,197333,29,0.899,0.217,0.0386,6,0.0555,0.964,0.0884,-25.949,0.0409,1,48.169,4
Together - Rework,Together (Rework),Tomos,2021-07-28,486941,0,0.123,0.791,0.251,6,0.66,0.543,0.087,-9.373,0.0562,0,129.0,4
Fine Match,Come To Canada You Will Like It,Project Pablo,2018-06-22,245510,32,0.714,0.584,0.935,1,0.295,0.931,0.0538,-19.574,0.0717,0,196.067,4
Without,Dual,Sampha,2013-07-29,229155,47,0.391,0.757,0.64,1,0.677,0.0174,0.0656,-9.242,0.0731,0,120.012,4
Grafts,Grafts,Kara-Lis Coverdale,2017-05-05,1351601,30,0.921,0.207,0.0378,5,0.195,0.822,0.0875,-17.267,0.029,0,72.091,4
It All Feels Right,Paracosm,Washed Out,2013-08-13,245654,49,0.000247,0.29,0.275,2,0.732,0.0159,0.47,-8.442,0.0389,1,78.667,4
Can't Do Without You,Our Love (Expanded Edition),Caribou,2015-03-10,236400,0,0.79,0.691,0.491,0,0.407,0.656,0.783,-9.053,0.0473,1,128.035,4
Sun_3hd,Sun_3hd,Rein,2020-08-21,376000,33,0.0461,0.768,0.0379,0,0.751,0.912,0.107,-9.797,0.0585,0,127.013,4
Play The Ghost,Play The Ghost,Sarah Davachi,2020-08-06,301291,27,0.911,0.118,0.0391,11,0.0567,0.879,0.106,-19.274,0.0427,0,83.721,4
Kilika,Themes for a New Earth,Teen Daze,2017-11-10,284705,41,0.765,0.564,0.2,1,0.283,0.92,0.0999,-14.31,0.0253,1,101.972,4
FTLOG,FTLOG,Jasper Tygner,2020-04-17,247869,37,0.679,0.818,0.187,8,0.566,0.898,0.0802,-12.017,0.0866,1,125.993,4
Nobody New Around You,L.O.S.S.,Daithí,2019-10-18,267250,28,0.0252,0.694,0.278,9,0.626,0.923,0.16,-9.95,0.0453,0,115.011,4
I Think Of You,Short And Sweet,Little annie,1992-01-01,293306,36,0.0065,0.53,0.472,1,0.561,0.5,0.0565,-17.002,0.0391,1,96.443,4
Permanence,Permanence,Lomea,2020-08-28,229158,38,0.699,0.381,0.141,9,0.401,0.944,0.206,-14.133,0.0329,0,99.969,4
Cirrus,The North Borders,Bonobo,2013-03-21,352246,56,0.395,0.64,0.364,2,0.844,0.933,0.0827,-8.412,0.0374,0,119.042,4
Way Ur Touchin Me,Save Me,Skin On Skin,2020-08-21,299448,43,0.489,0.9,0.282,0,0.601,0.888,0.105,-8.871,0.0647,1,130.027,4
Everything You Do Is A Balloon,Hi Scores,Boards of Canada,1996-12-01,423933,46,0.105,0.54,0.0875,7,0.385,0.916,0.101,-13.819,0.0435,0,91.041,4
Lilith,Not For Threes,Plaid,1997-10-27,278933,34,0.0986,0.744,0.668,3,0.499,0.295,0.178,-12.428,0.0359,0,101.008,4
So Many Details,Anything In Return,Toro y Moi,2013-01-22,285036,0,0.0428,0.625,0.196,5,0.623,0.0576,0.157,-11.125,0.0655,0,143.991,4
Silver Moon Over Sleeping Steeples,Gone To Earth (Remastered 2003),David Sylvian,1986-09-13,141120,42,0.944,0.249,0.0389,2,0.195,0.883,0.0609,-19.833,0.0372,1,119.794,4
Aquarium,Views/Octopus EP,Nosaj Thing,2006-01-01,184000,48,0.15,0.635,0.271,0,0.655,0.553,0.129,-9.521,0.0484,1,91.026,4
Light Bodied,Under The Sun (Expanded Vol. 1),Mark Pritchard,2017-05-12,181440,31,0.949,0.193,0.0693,2,0.192,0.862,0.0893,-24.605,0.0443,0,141.27,4
Another Girl,Another Girl,Jacques Greene,2011-03-29,402958,32,0.171,0.338,0.69,1,0.703,0.767,0.3,-7.376,0.0649,1,167.993,5
The Way You Talk,A Mineral Love,Bibio,2016-04-01,170186,35,0.917,0.421,0.181,8,0.22,0.00774,0.148,-15.724,0.0311,0,130.539,4
Overnight,Solo Piano,Chilly Gonzales,2004,202840,17,0.991,0.39,0.187,7,0.0246,0.9,0.116,-25.253,0.0462,0,79.106,4
Smokebelch II (Beatless Mix),Sabresonic,The Sabres Of Paradise,1993-10-04,256133,41,0.884,0.476,0.222,7,0.465,0.84,0.148,-8.499,0.0298,1,127.931,4
Before I Move Off,Crooks & Lovers,Mount Kimbie,2010-07-19,250338,41,0.57,0.805,0.658,6,0.642,0.303,0.169,-5.589,0.439,0,104.856,4
