name,album,artist,release_date,length,popularity,acousticness,danceability,valence,key,energy,instrumentalness,liveness,loudness,speechiness,mode,tempo,time_signature
Backwards,Backwards,Lil Silva,2022-04-06,213232,52,0.138,0.689,0.554,1,0.729,0.29,0.0982,-9.839,0.0546,1,128.997,4
Guilty Pleasure,Guilty Pleasure,Groupthink,2022-04-08,187059,41,0.00561,0.699,0.259,1,0.884,0.000389,0.228,-3.607,0.0807,1,92.973,4
Bluff,Bluff,yunè pinku,2022-04-01,187167,45,0.0662,0.804,0.453,5,0.667,0.0247,0.0895,-6.233,0.056,0,137.036,4
Grammar,Grammar,Floating Points,2022-04-05,461538,48,0.00118,0.805,0.512,0,0.648,0.769,0.0672,-8.357,0.108,0,130.02,4
ROSE STREET,ROSE STREET,Vince Staples,2022-03-28,153687,56,0.00264,0.755,0.518,1,0.594,0.0,0.242,-4.778,0.285,1,89.22,4
Pool,Pool,Still Woozy,2022-03-17,223000,65,0.394,0.664,0.273,0,0.477,4.15e-05,0.136,-10.53,0.0551,1,100.046,4
Blood In The Snow,Blood in the Snow,Totally Enormous Extinct Dinosaurs,2022-03-30,286133,49,0.202,0.67,0.651,0,0.697,0.669,0.171,-7.052,0.0292,0,120.013,4
Taco,Taco,IDK,2022-04-08,144868,55,0.0373,0.656,0.781,1,0.805,0.0,0.676,-7.341,0.364,0,105.924,4
Persuasive,Persuasive,Doechii,2022-03-18,216707,63,0.143,0.822,0.5,7,0.627,0.0,0.146,-5.826,0.126,0,120.057,4
I Go - DJ Koze Remix,I Go (Remixes),Peggy Gou,2022-03-30,329996,54,0.0498,0.822,0.642,1,0.551,0.26,0.217,-9.871,0.062,0,123.989,4
On & On,Marigold,Alex Isley,2022-03-30,205818,43,0.869,0.547,0.247,5,0.562,2.31e-05,0.166,-6.853,0.0738,0,75.111,4
Plant Life - Yu Su’s Transient Version,Plant Life,Parquet Courts,2022-03-29,230931,41,0.0921,0.728,0.484,0,0.906,0.295,0.223,-5.985,0.0738,1,106.995,4
Home Maker (Edit),Home Maker,Sudan Archives,2022-03-16,232967,48,0.00308,0.827,0.794,1,0.633,0.00803,0.0749,-6.483,0.0466,1,106.991,4
Sirens (feat. Caroline Polachek),Sirens (feat. Caroline Polachek),Flume,2022-03-30,238019,58,0.124,0.325,0.0831,6,0.746,0.0016,0.0992,-3.358,0.0789,0,73.534,4
God Is The Space Between Us,God Is The Space Between Us,Barry Can't Swim,2022-03-30,187988,43,0.0152,0.677,0.1,9,0.614,0.609,0.0991,-11.035,0.042,0,127.982,4
Troubles [Feat. T-Pain],Troubles [Feat. T-Pain],Denzel Curry,2022-03-21,160000,55,0.546,0.78,0.899,7,0.751,3.36e-05,0.176,-4.681,0.177,0,180.008,4
These Things Will Come To Be - LSDXOXO Remix,These Things Will Come To Be (LSDXOXO Remix),DJ Seinfeld,2022-03-31,213333,35,0.0168,0.733,0.208,6,0.93,0.898,0.0937,-7.315,0.0732,0,126.005,4
WATERBOYZ (with JID & J. Cole),GHETTO GODS,EARTHGANG,2022-02-25,303400,62,0.00428,0.842,0.707,6,0.657,0.0,0.112,-4.349,0.224,0,140.057,4
Save Our Place,Star City / Save Our Place,Solomon Fesshaye,2022-03-30,272374,34,0.942,0.727,0.179,8,0.974,0.93,0.102,-10.6,0.0354,0,122.991,4
CYBAH (feat. Lucky Daye),CYBAH (feat. Lucky Daye),Syd,2022-03-18,244138,57,0.0537,0.722,0.68,5,0.467,0.000557,0.122,-7.519,0.077,0,74.968,4
Trip,Trip,Yung Lean,2022-03-25,178780,53,0.000922,0.531,0.512,1,0.906,0.406,0.198,-6.437,0.0376,1,174.006,4
Can't Get Enough (feat. Rachel Chinouriri & Venna),Can't Get Enough (feat. Rachel Chinouriri & Venna),p-rallel,2022-03-23,197277,45,0.2,0.744,0.463,9,0.559,0.0349,0.142,-9.848,0.137,0,120.008,4
Mariella,Texas Moon,Khruangbin,2022-02-18,310553,65,0.526,0.593,0.559,2,0.576,0.718,0.0827,-10.331,0.032,1,109.935,4
BAD bad,flora + fana,Fana Hues,2022-03-25,169579,48,0.304,0.64,0.371,0,0.457,0.0163,0.111,-8.167,0.0621,0,75.993,4
"Ain't No Way [Feat. 6LACK, Rico Nasty, J.I.D, Jasiah, Kitty Ca$h]",Melt My Eyez See Your Future,Denzel Curry,2022-03-25,264613,63,0.0929,0.405,0.327,5,0.707,2.96e-06,0.348,-7.586,0.111,0,80.666,4
The Letter Blue - Branchez Remix,The Letter Blue (Branchez Remix),Wet,2022-03-23,150545,42,0.421,0.843,0.466,6,0.602,0.22,0.0736,-9.649,0.0805,1,110.045,4
LA COMBI VERSACE (feat. Tokischa),MOTOMAMI,ROSALÍA,2022-03-18,161266,74,0.561,0.835,0.426,8,0.495,0.000206,0.103,-5.791,0.522,1,90.97,4
Backboard,"BIRDSONGS, Vol. 3",Baird,2022-03-25,175697,37,0.0346,0.731,0.902,6,0.821,0.0197,0.101,-9.031,0.0882,1,112.013,4
pinky ring,pinky ring / red velve7,Joy Orbison,2022-03-16,279762,44,0.00992,0.856,0.19,0,0.658,0.162,0.0883,-6.714,0.0841,1,135.013,4
POSE,POSE,MICHELLE,2022-02-28,193244,51,0.328,0.851,0.424,4,0.562,0.0476,0.14,-8.02,0.114,0,115.964,4
Math,Math,Mindchatter,2022-03-25,213007,37,0.018,0.842,0.686,7,0.387,0.443,0.111,-14.202,0.0653,0,125.0,4
Naruda (Fall In Your Arms Again),Naruda (Fall In Your Arms Again),1000 Beasts,2022-02-18,200816,45,0.93,0.676,0.511,9,0.33,0.128,0.138,-15.591,0.237,0,98.05,4
Killing Me,Killing Me,Omar Apollo,2022-03-11,165320,51,0.301,0.861,0.608,6,0.27,0.00288,0.124,-9.515,0.0616,0,84.004,4
Forbidden Feelingz,Forbidden Feelingz,Nia Archives,2021-10-14,166356,58,0.13,0.513,0.552,8,0.799,0.23,0.179,-7.363,0.14,0,108.43,5
Compassion (feat. Chiiild),Candydrip,Lucky Daye,2022-03-10,262466,54,0.401,0.683,0.449,4,0.549,0.00882,0.199,-9.101,0.0287,0,108.023,4
Keep On,Keep On,Seb Wildblood,2022-03-02,218308,41,0.555,0.843,0.53,0,0.552,0.784,0.118,-8.162,0.0738,1,126.972,4
Golden Mirror,It Was a Home,KAINA,2022-03-04,224287,39,0.507,0.512,0.466,0,0.616,0.712,0.108,-10.844,0.0359,1,80.057,4
mr. wednesday,mr. wednesday,keni can fly,2022-02-03,184615,42,0.691,0.571,0.755,1,0.564,0.0,0.117,-7.804,0.0982,0,128.747,4
Invincible (feat. Daniel Caesar),Invincible (feat. Daniel Caesar),Omar Apollo,2022-02-09,216160,54,0.224,0.555,0.262,6,0.474,0.00426,0.162,-11.706,0.0668,0,134.89,4
Nova,Nova / Moth,Burial,2022-02-11,342000,54,0.516,0.675,0.129,6,0.759,0.934,0.372,-13.982,0.0543,0,127.991,4
All Night Long,All Night Long,Pachyman,2022-02-09,260156,38,0.45,0.627,0.73,9,0.622,0.59,0.111,-8.138,0.0529,0,178.541,4
The Loop,The Loop,Toro y Moi,2022-02-22,241173,51,0.277,0.48,0.832,0,0.594,0.0282,0.161,-8.149,0.0645,0,172.936,4
Intimidated (feat. H.E.R.),Intimidated,KAYTRANADA,2021-11-19,207840,68,0.0167,0.738,0.342,11,0.75,0.00976,0.174,-3.654,0.219,0,112.009,4
